Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $1845.46/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x07844a88450d7687652ec41efd0d179be74ea562bf23cdc4f03995d5528f933a,13178678,1631018798,07/09/2021 12:46,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.002674424,4.935542844,3433.48,,,Transfer
0x1899040fb23ce1679a40d8384606c59d574e2a58d902985a828e393682dcc4ef,13178714,1631019189,07/09/2021 12:53,0x0475966b893e0b7d8cc71da6e610f48bd3f8c8eb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.002715622,5.011571776,3433.48,,,Transfer
0x1bcda179bc7f7ad5d48061a4046d13c85932eedcbf667c7eb0af6bc6341d15b9,13178714,1631019189,07/09/2021 12:53,0x5543beae13f4ead488bee8f8f74db8a266dc6316,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004297441,7.930755503,3433.48,,,Transfer And Call
0x6129fcc9a68977e28450fb8c15556391deff78ac463db8cbc89cc024cc6b1d78,13178911,1631021533,07/09/2021 13:32,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005381168,9.930730297,3433.48,,,Transfer
0x1ed773761ba6d8722d007e8b009d5d3a60fb40ca4517fd07e44b6b87365c624c,13178924,1631021688,07/09/2021 13:34,0x652ad82d4ccba3b162094b7bee69436d36754317,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004067219,7.505890567,3433.48,,,Transfer
0xb39298415fa20da4d42445b852a7e53080dda47b2b8cf5ea7b43dab07ddfc418,13179124,1631024378,07/09/2021 14:19,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003766411,6.950761046,3433.48,,,Transfer
0x55e367dbe459ba065777bf6b6eda6382d0bc6f121bdf41424bb24c1d9f6ba517,13179167,1631025020,07/09/2021 14:30,0xe1b16a718e057072347b5ad364defceb474d7672,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.010223187,18.8664825,3433.48,,,Transfer
0xfd1bd9d0204f31f1f80ec281ff3ab45cdc242f97fbe65cc773e80161501c2cb5,13179235,1631025862,07/09/2021 14:44,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00724388,13.36829078,3433.48,,,Transfer
0xf7ce317851e5097f2ed2e8ada59f271609a06878434778992bfe2e5485f4663f,13179301,1631026684,07/09/2021 14:58,0x60d007c1297cf05450c91057ec56c8d5ca87801b,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.012721282,23.47661708,3433.48,,,Transfer
0xf267338b726bda0ba3254410cca8a29cbb70d375a501e4295c855d2efedc3a9b,13179642,1631031101,07/09/2021 16:11,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.012090058,22.31171844,3433.48,,,Transfer
0xcd6bb9630bfa0ea3627a78812d18721232ac732ded3dd829c1982be10235922f,13179709,1631031925,07/09/2021 16:25,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006967268,12.85781389,3433.48,,,Transfer
0x116c5887cd67ef610f6625b1b4d5994f388a1910779c991cec9d960ca391e8d7,13179710,1631031952,07/09/2021 16:25,0x59a5208b32e627891c389ebafc644145224006e8,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.007733876,14.27255904,3433.48,,,Transfer
0x0588dafddc5c72797910e10fc380739749b9aa0330771e30fe46fc8b0abd9990,13179907,1631034663,07/09/2021 17:11,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.010635886,19.6281024,3433.48,,,Transfer
0xf570a47319c658a5834b989e7fc32d3c751e51fbb4e2c7b6f4dc50a49f3490b1,13180661,1631044636,07/09/2021 19:57,0x52ac335ac3a369196dd401d07242bbba73f8fa64,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004715036,8.701410337,3433.48,,,Transfer
0xe2cf0d4a6caa23db6e49552b0f03b0d131283b07066c625d8e9d486cba8b3a36,13180665,1631044717,07/09/2021 19:58,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006374128,11.76319826,3433.48,,,Transfer
0xabd6088bbeddc5a7b53d0dfed8d7de7244edfee83e9ad5514f94515131453687,13180932,1631048218,07/09/2021 20:56,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006012963,11.09668228,3433.48,,,Transfer
0xc1c9683c34f1085bd16974fb437988721143ef6622f04b7ea0277d787c55db81,13181030,1631049606,07/09/2021 21:20,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.010480421,19.3411971,3433.48,,,Transfer
0x93208b83f58dbc2af69804224eb00566dc68d996dcbdec97eb3c16aace991de8,13181155,1631051163,07/09/2021 21:46,0x9f04fbc93d219a15f696da4de4fe8e6372e29d3f,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005447595,10.05331884,3433.48,,,Transfer
0x077e9b245cc277185a56d81806842bd3214c28540117f231470e8942cf7cdcfb,13181336,1631053612,07/09/2021 22:26,0x06388c3de52011da150ae92dbd2d8d576511ddeb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00286392,5.285250113,3433.48,,,Transfer
0x2f9e08382e6cd927079394e1a5bff6a76b81ce1344c39b2f969d2679745cd7be,13181336,1631053612,07/09/2021 22:26,0x06388c3de52011da150ae92dbd2d8d576511ddeb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00286392,5.285250113,3433.48,,,Transfer
0x18c767a6cf3490ca89f943bf572a221f7910e7857add30d9245d4687b1da2a96,13181336,1631053612,07/09/2021 22:26,0x06388c3de52011da150ae92dbd2d8d576511ddeb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00610791,11.2719032,3433.48,,,Approve
0x515bdf8fa18739434340af9906039ffb4b13c5505bea9d142ecb65fdb0a45288,13181507,1631056245,07/09/2021 23:10,0x847e54d996f2e3114daaa6154256de287bb5ff93,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00358104,6.608666078,3433.48,,,Transfer
0x5901edf9f7f76aac81fe7f3ccce00d48621de372708272436616a5151b1b9c49,13181586,1631057477,07/09/2021 23:31,0x4f550778cf59237bf250b103f6c214ab3c7b721c,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003551198,6.553593861,3433.48,,,Transfer
0x5b02984926a3a6c65de9870295e8dd9f8c4db51c3c04654de95749b3e9602267,13181737,1631059412,08/09/2021 0:03,0x0a42eda8a76ebe62bd3084a688ca1ecfdf1276f8,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004058512,7.489821556,3499.69,,,Transfer
0x9adbf386c9a608e755ef51ddf306fc8b7855a4e2f4e233ab75e061bb98c2a4fa,13181926,1631061906,08/09/2021 0:45,0x248f0707300bf3e77411c919a2e0d8e2dee0be26,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004535984,8.370977033,3499.69,,,Transfer
0xd54e69590cd555b9247dc4ed38c66e2bc07f8faf9716ef958749a5959428bbd3,13182975,1631076211,08/09/2021 4:43,0x06388c3de52011da150ae92dbd2d8d576511ddeb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.002654106,4.89804562,3499.69,,,Transfer
0x2f62fc78d5e2318b3d8d897543c9b818ba9b8f881d80488c8e6e5cf5ae2e8626,13183100,1631077830,08/09/2021 5:10,0xf25f0bca22e98385202a96dd2d9ed567504d3c3c,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00283499,5.231860645,3499.69,,,Transfer
0xfa40b9e22c01dcb0fcf769557572aa7d0fc4f6bf44610aaad9ec50f822a7dd2b,13183102,1631077875,08/09/2021 5:11,0x847e54d996f2e3114daaa6154256de287bb5ff93,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003073726,5.672438384,3499.69,,,Transfer
0x3b6b014a22857685523f7a17ec5a5423b2781a2eb139c6924bcecf9aca5976f7,13183482,1631082682,08/09/2021 6:31,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005513763,10.17542876,3499.69,,,Transfer
0x8883a5f28766ad4c155d0bb3b87b626b3a61dd6c28fed371797dcaa69a279939,13183484,1631082709,08/09/2021 6:31,0x59a5208b32e627891c389ebafc644145224006e8,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00646625,11.93320573,3499.69,,,Transfer
0xd6cb10f75c537888e187da653b0f5494426f9f3fa0a6cbeae5164cfceac051cc,13183761,1631086468,08/09/2021 7:34,0x4a1e13336925c932f9017862454227b58b74a2f7,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004828301,8.910436533,3499.69,,,Transfer
0x096c280c9c4084288118260bbf0ce8690bbe3a0046ec59847ed9327304326180,13183848,1631087551,08/09/2021 7:52,0x9110f5a37c1f1aa2c9ab121447a4288fff02b074,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00417788,7.710110425,3499.69,,,Transfer
0xf13e8b058862b92f2c509db12aa44a129127b54780f8590fc0625792e23194ca,13184167,1631091422,08/09/2021 8:57,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003941752,7.274344857,3499.69,,,Transfer
0x58e7c9367bbe995abfa738061fc3d4d0a8951f48ee6932fe258e6257502a7252,13184300,1631093399,08/09/2021 9:29,0x1818698174e5c3b42b27e3695d89d65fa937dcfe,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005284545,9.752416551,3499.69,,,Approve
0x13db286f676c424dc9ed01e3b58a72303a216ce501c8061cf672a207893d7913,13184787,1631100050,08/09/2021 11:20,0x50965748b7eaa42981f373bbd403b208791c28eb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.007164536,13.22186458,3499.69,,,Approve
0x4c08ee10fedcfb7a4aba98a421f900d9302acdc394f5d4a4ad236a83269297ee,13184796,1631100222,08/09/2021 11:23,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004232943,7.811727625,3499.69,,,Approve
0x148c8e5bb70affb37f8191d8b2a2b13df2a95cb22c4e4d6094cebe08bee2ad8d,13185343,1631107276,08/09/2021 13:21,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005381168,9.930730297,3499.69,,,Transfer
0xce33a170520ece2f11ead4845e3a890aff3f9bf16627c69bd681f48ad1824316,13185400,1631107892,08/09/2021 13:31,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004553296,8.402925636,3499.69,,,Transfer
0xbc78bb36480205535d225e02aab598dccd168c28de8cf74f3e19adca365f3531,13185431,1631108344,08/09/2021 13:39,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004706338,8.685358525,3499.69,,,Transfer
0x22f2ddb536964e7fbaebe464dc1e624cc5e488c56dd4f5fae9481ffc3a554b17,13185513,1631109420,08/09/2021 13:57,0x847e54d996f2e3114daaa6154256de287bb5ff93,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00343183,6.333304992,3499.69,,,Transfer
0x411760d5261d13621ec847d1cd3f77ef48c7a9c863febdb4869af8c35f412a02,13185664,1631111298,08/09/2021 14:28,0x6fc1ce5358fd5a1a1a1b3013ca03bb0623a5ddd0,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004501122,8.306640485,3499.69,,,Approve
0xf71041601623a22098f2ada4996efe5aaf1e75451f20f6dc72b7660ae6342803,13185687,1631111605,08/09/2021 14:33,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00543165,10.02389281,3499.69,,,Transfer
0xaf4880f69801d488289376f44971c82be8acfa7ea916618ff1cf55a426a3dcf0,13185753,1631112447,08/09/2021 14:47,0x4f550778cf59237bf250b103f6c214ab3c7b721c,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00411654,7.596909908,3499.69,,,Transfer
0x53bc053883df06d48a7615caf61f69cfbaf92093fdea79cee42d64b6f824141f,13186239,1631118990,08/09/2021 16:36,0x2688541a693bedbf7b8a345b7f2756d7f2c460db,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.021665745,39.98326577,3499.69,,,Approve
0x6e851c7d249ede84b5fb8fbac67d535f648cf2fcfd4f9d5a33016a8e00b3c693,13186633,1631124010,08/09/2021 18:00,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006454087,11.91075923,3499.69,,,Transfer
0xf395e30c72e4f77eaf2de25be7be13f6936a5f601ac3b7521ddc17435964f695,13186710,1631125042,08/09/2021 18:17,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.0098287,18.1384727,3499.69,,,Transfer
0x9e2ea7c243a3ca40071d6d0d70fb49464fc0bde6efa5b807edf37a047cb3cad3,13186817,1631126382,08/09/2021 18:39,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.011182766,20.63734714,3499.69,,,Transfer
0xd8d3e31f0418e1e0949e43b9655c05d517b634112ef9f6d65b59bab9e7709e32,13186839,1631126680,08/09/2021 18:44,0x8465e1ad22e9b4c580471d9acf51356b70b465fd,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.009269041,17.10564523,3499.69,,,Approve
0x394d946fcabe305049a401cd4c5c283264366ac8dc94b0dd209690d94574b49c,13186870,1631127046,08/09/2021 18:50,0x4b6afbce3d25372f610a1b0b02b693b84eb2fa60,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.008490968,15.66974126,3499.69,,,Approve
0x2e7c5aac60bd850552414f208abdcc98c18ac10b72e6dc0d95f76828f9894e47,13186939,1631127950,08/09/2021 19:05,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.012728532,23.48999666,3499.69,,,Transfer
0xf0b53fac2276c718e7d9ff11913060dccba4609b0215ef75d1b9ca4445f46c40,13186943,1631128025,08/09/2021 19:07,0xe086a9f63c184a90ac3a9dd62782b082724b45b1,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.009677495,17.85943016,3499.69,,,Approve
0xff044c91067cc4818fbc544f2cdf213e46519153d6c3d3200be3087e59e263b6,13187982,1631142334,08/09/2021 23:05,0x6fc1ce5358fd5a1a1a1b3013ca03bb0623a5ddd0,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.002403354,4.435293672,3499.69,,,Approve
0x92f2fde8bd35ea3e9a5fc7b69dfd793bc4a49215a1c9511c5eb9d142d01c173d,13188035,1631143061,08/09/2021 23:17,0x7c03681b2c456d5c3e4db2957d8a9d2e1a58311c,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004088354,7.544893773,3499.69,,,Transfer
0x940a2b0d4c2a386563a023bcb3a91702dfb7abb299b10e65d32cedb645c29e9c,13189119,1631157983,09/09/2021 3:26,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.013119606,24.21170798,3424.24,,,Transfer
0xfeaada6652f5df82a497eb8c3f3b603ad4f24c99fc259bbb67fa7c03e2842bea,13189500,1631162948,09/09/2021 4:49,0x05826e6dae08d098ef7f10eda91a6b960938b1e0,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006709392,12.38191456,3424.24,,,Approve
0x668878dd810424a1585f9a7ac7776cdb2f49a2f1961dd1aa907f6988fed19742,13189541,1631163520,09/09/2021 4:58,0xca641a595cc353b0c8ae5bd9742744cf227f400c,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006709392,12.38191456,3424.24,,,Approve
0xf3f43c2dd2e94a19d183b6629a01d7c8d4ab4f75eb648cf1fbbeb9efb4bcec57,13189876,1631168000,09/09/2021 6:13,0xef5f483afcbf7c8e33fc001563d062fac1198cfd,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006632267,12.23958294,3424.24,,,Approve
0x24cd1fbc90b37ba87f5d425dde3e9f5001b9aefb31eea493189606e863f0af7e,13189882,1631168086,09/09/2021 6:14,0x847e54d996f2e3114daaa6154256de287bb5ff93,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004535984,8.370977033,3424.24,,,Transfer
0xfaa4aa08d3d0383e0eb03067ffb392a2d772895d64f4d1d548bdb49b90775f1b,13190917,1631182189,09/09/2021 10:09,0x862104c4ec9e9482ddf6df7c109d285f2f2e9139,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003461672,6.388377209,3424.24,,,Transfer
0x4732c256767a09cb692f6868cb5da431f395064a3d7a013ada3ba6b979d97682,13191398,1631188980,09/09/2021 12:03,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00415704,7.671651038,3424.24,,,Transfer
0xfdaff034520c27034a44dfc3bf6a6436a93041f5c00fc084f7cf5a757af179d6,13191481,1631190005,09/09/2021 12:20,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003998578,7.379215317,3424.24,,,Transfer
0x5249f625d99ab8c39707fc9bdeee9d2d5c895e237160a1373ae408e05e3ff097,13192074,1631198078,09/09/2021 14:34,0x749eb6b5486d3fba9a4d03a5675c06da1c47ce65,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.007705914,14.22095621,3424.24,,,Approve
0x219c187c3308b079159361a56ea49738fd44fa848238f9142cc7f3464f89dd62,13192544,1631204256,09/09/2021 16:17,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005334868,9.845285499,3424.24,,,Transfer
0xd7d5ddeaba6c1a7b6923bf22ba03d69084f888d964e7582ce3f887da468f7c13,13192777,1631207273,09/09/2021 17:07,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005883498,10.85775933,3424.24,,,Transfer
0x3fada09ed10b7e01346a95c095966683ddd4d336b5004d97a5630af3f869a3d7,13192791,1631207475,09/09/2021 17:11,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005546481,10.2358087,3424.24,,,Transfer And Call
0x79b521026310a028551d7bf55dc5f22bb8122cd6a690d5714486a0741dc4d8d2,13193398,1631215216,09/09/2021 19:20,0x936bca8f00dc040b9bb31fa9528ee7776b18e250,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.005795104,10.69463263,3424.24,,,Transfer
0x63673b4e273db2c263fb8865c3dc9e71876f2685b34464aa8a429503ab5e1ccb,13193515,1631216713,09/09/2021 19:45,0x862dee027fdcd21e6bf50c184c29c963943b2afd,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004339436,8.008255512,3424.24,,,Approve
0x23f802d524379ff8e34760eda203d76f8067aa526f51050925f978edb497041d,13193910,1631221696,09/09/2021 21:08,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003534388,6.522571507,3424.24,,,Transfer
0xbcffc95ec28b329e1338b486de7285877f610831aaee6a032550af4618078a08,13193911,1631221713,09/09/2021 21:08,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003534388,6.522571507,3424.24,,,Transfer
0x22a76162a9a70d4e9a41fe1c7db68d91c94d4b7e33bd3337c11ff17758749975,13193928,1631221836,09/09/2021 21:10,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003442725,6.353410386,3424.24,,,Transfer
0xea28555238dd42fdee9b1b094b5f6a813ea24995d0e5f6f120db5eaf7a70de3c,13193933,1631221893,09/09/2021 21:11,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003706694,6.840555509,3424.24,,,Transfer
0x9b3bb049bde9bb19119eac25def8f6506a016fa8759cf97f4bc01536440784ec,13193968,1631222301,09/09/2021 21:18,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003324424,6.135092361,3424.24,,,Transfer
0xc71892d73a647c320eec929b03145c22d7093d4ad910ccfa3e8bbc4d3f4c3226,13194003,1631222758,09/09/2021 21:25,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.006672051,12.31300325,3424.24,,,Transfer
0x4ca9051acf2eee824484a792eeb00d183627a6bfa763d3858077a12c823c8b17,13194018,1631222981,09/09/2021 21:29,0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004692458,8.65974265,3424.24,,,Transfer And Call
0xb4a84093f1521bc132e53235a06b980dbcee2d27458c68d1223d851807e2b162,13194029,1631223152,09/09/2021 21:32,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004251353,7.845701881,3424.24,,,Transfer
0xc782ea659c4149087451e1c175a5a411a50a358376c8decb70bd164052ed2ab0,13194231,1631225934,09/09/2021 22:18,0x59a5208b32e627891c389ebafc644145224006e8,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00501706,9.258783075,3424.24,,,Transfer
0x4346b8348673d37703116b136700b1c5121dc1f141f24a14afe929d5b3af8ead,13194322,1631227082,09/09/2021 22:38,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003533484,6.520903383,3424.24,,,Transfer
0x48ef66c676e43eeb3349605824e11e43f28cab350e7fda5845d28b4f47c227e1,13194331,1631227321,09/09/2021 22:42,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004087756,7.543790188,3424.24,,,Transfer
0xee09b8b9b0cdc19b125b114e4f6d45d789ac011afc7e54f38cdce63870fb2e73,13194381,1631227988,09/09/2021 22:53,0x7920f8ebc8c2004c9c7df9c81c922f9bcd91e438,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003566695,6.582193354,3424.24,,,Approve
0x846a5fbc7b360e5b71e0407ba1dfb70d04e333b09088418b6d15898dfcf00b4d,13194432,1631228632,09/09/2021 23:03,0x045f6226dd75d8b9c9edd939636669ae11bbc8a5,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.0029842,5.507221732,3424.24,,,Transfer
0x90d6379cfd815436139fa0e79d3436ae0445609130bd50c6233f1d5038d48a20,13194729,1631232655,10/09/2021 0:10,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.01024254,18.90219787,3209.41,,,Transfer
0x2fd0c4e7fea5de5c73f70b42bfbcd4701b1e011ae70ef82f84b746f19d835b46,13194737,1631232780,10/09/2021 0:13,0x8c545be506a335e24145edd6e01d2754296ff018,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.0047647,8.793062796,3209.41,,,Transfer
0x80db1e47051cc0d59b9658b568731de09a13aeaa3ccd2f436f1ec5e0abde942d,13195177,1631239012,10/09/2021 1:56,0x4b1ae6bf03c49cd7403705a1f5914808a266bbe0,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.00426569,7.872160267,3209.41,,,Transfer
0xcacc05770a45b7dec35b02c7cdf1578ae00f8df22f47778d4ab4b8964210c1ea,13195263,1631240071,10/09/2021 2:14,0x64a87dd527eda22952295b979a3833e1477370e8,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003222936,5.947799471,3209.41,,,Transfer
0x696d7c88c18e3c200301695ffda350b11405d502452450376b4e6a188d4da3bb,13195446,1631242585,10/09/2021 2:56,0xa9709e74223e01a95762a52979748d55e22cef01,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004905657,9.053193767,3209.41,,,Transfer And Call
0x7e3054c6da1b539231d483089f207220b59c09cac622400285d9533de2844a7b,13197808,1631274328,10/09/2021 11:45,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003775428,6.967400478,3209.41,,,Transfer
0x051ae746e7e8b6185a258614c1c69a2ac6d4e84278a2eb2cea0c1500861c4b35,13198002,1631276936,10/09/2021 12:28,0xeb813f8988b06e25ca5619df14c36e24ee806537,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.003867219,7.136797976,3209.41,,,Approve
0x289d131977162147063e5e893c5f1f2a1664ce55bc554256ba28c72920cded43,13200017,1631303346,10/09/2021 19:49,0x42e1020cd0f45c5c5b5a393989a7fe4ff23c4820,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004072749,7.516096076,3209.41,,,Approve
0x336f2243650543002e923cb79babdc8d63e5b6cb4501a7839804c7e2b2863930,13200502,1631310150,10/09/2021 21:42,0xb311c5db58c94ba8590a1c01fead5139bcd8b2a3,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.007688735,14.18925284,3209.41,,,Transfer
0x4d2cc123a274321385564cf83e9ed67c3757a82860736abac721fd92a8d27335,13201330,1631320964,11/09/2021 0:42,0xe4e1f20d7af68b351dbd69c8d1308c468074c16b,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.0032813,6.055507898,3266.43,,,Transfer
0x1d9368e8133d4faf01925f903b0ba6507be3939948cf6d1af06d83b79b43e3a9,13202086,1631331091,11/09/2021 3:31,0x9ff752a219c433d019b63c0c6420d6d273407275,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.004005928,7.39278024,3266.43,,,Approve
0x86c814703771a1fd01a111883a69510e037ab8f6d93e8940c2c4d349a6324e4e,13204060,1631357926,11/09/2021 10:58,0x06388c3de52011da150ae92dbd2d8d576511ddeb,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.001140154,2.104108995,3266.43,,,Transfer
0x2bffebd66f7fd4e1748d8ed83016e1edb33d9f41c44ad364596466b4b97ca9b6,13204524,1631364410,11/09/2021 12:46,0xf137eee9784ddc161ad6831babcdced4ac788c91,0x485d17a6f1b8780392d53d64751824253011a260,,0,0,0,0.002054245,3.791026357,3266.43,,,Approve
